category,Title,Author,ReviewID,Overall,Content,Date,polarity
laptops,"Tablet is okay, dock is horrible",Chad,RL0FL54STTICB,3,"I was really excited to get my ATIV; only to find that the dock absolutely did not work. I would get a constant connect/disconnect noise that would not stop unless I turned the volume off. Even then they keyboard never worked, if I held it in just the right position I could write one or two words before it disconnected. A friend of mine ordered the same one, so I swapped keyboards to see if that would make a difference, but it didn't. His tablet by the way had all sorts of issues with freezing, shutting down randomly, and in general not functioning.As a long time Samsung fan, this was a big disappointment. We both sent our tablets back, I opted for the ASUS VIvotab 810c instead. I've enjoyed the ASUS tablet but don't have to dock yet to give a comparison with. Not a big fan of the ASUS price tag though.","December 15, 2012",0
laptops,I wanted to love it...BUT,Angieshairnet,ROIFOA52MKG0Q,3,"Bought this product and was excited to own my first tablet like this. I tried overlooking some of the performance problems because I didn't want to give in to buyer's remorse, but the deadline finally came and I had to decide whether to return it or keep it. The tablet kept freezing and seemed unresponsive. After doing all the updates and every work around we could find, we could not resolve the freezing issue.Another temporary annoyance is there is no keyboard or accessories available at this time since it is brand new.With a $700 price tag freezing all the time is unacceptable. Samsung customer service was not great either.I guess if all you want is strictly a tablet then this could be great, but if you want something that is a little more versatile, comfortable and functional spend a little bit more on an ultrabook/tablet like the Lenovo Yoga 13 (which is what I ended up returning the Ativ for).","December 12, 2012",0
laptops,just ok,bulovo,R35Y9RYKOU5SXN,3,"it might be because of windows 8, or not.......but I am still trying to get used to it. I seldom use it, the hand writing recognition is fair, but overall seems slow to me. the usb ports are kinda tight, difficult to insert a thumb drive or the likes.","April 8, 2014",0
laptops,"It has a lot of problems, but I am okay with them.",Chynna Miller,R2MP0QGN2QGNUH,3,"I love my tablet, but it does have a few problems. Luckily I am able to adapts and work around them. But for everyone else, be sure to read other reviews thoroughly first. I would have rather gotten the 700T then this 500T.","April 4, 2014",0
laptops,"Good idea, poor implementation",BernieSF,R175TXI343R6L0,3,"Definitively this new kind of computers needs be more mature. I purchased one that came with WiFi and NFC defective, even after updating every single driver, later of that, Samsung sent me a second unit, with working WiFi, but no NFC at all (!). Until now, the machine works fine, but is slower with some webpages, por example, facebook chat. If you can live with a computer with slow performace under certain situations but with a great battery life, this is for you, else, wait for a new generation.","July 16, 2013",0
laptops,Returned,PHall,R3CA2QMT6HNRFO,3,"I loved that it was a tablet as well as a laptob and it had full version of Windows 8. I did not like that it kept shutting down applications that were running and was very slow. For a $700 computer, I expected more. It was very expensive and you don't get your money's worth. I sent it back and get a Samsung Series 3 laptop for the same price and it runs so much better.","March 14, 2013",0
laptops,It's slower than I expected it to be.,Kathryn,R4OEV0IKQVKYY,3,I bought it to replace an Android tablet and an old laptop for a higher level of functionality. It loses it's connection to the keyboard often and loads apps much slower than my 2 year old droid. It seems to take forever to get it set up compared to all the other computers I've had. The case and screen protectors all had to be found online and the Best Buy/ Staples sales reps really don't seem to know much about them. So far I'm frustrated but keeping it and hoping updates will improve performance soon. There is also a profound lack of Win8 Apps compared to Apple or Android.,"January 12, 2013",0
laptops,"Its OK...Dock is failure, underpowered.",Guy,RAU0CJJJ4IRO7,3,"I had high hopes for this product though it failed in many areas. As some reviewers have mentioned the driver and software updates do solve a few issues with WIFI connectivity and the touch pads erratic response. The major issue i have with this win 8 tablet is its just plain underpowered. I fouind myself going to the task manager every couple of hours and closing all running apps becasue it started to get very slow. The dual core atom is definitely an improvement from the last gen but still not enough to run win 8 and multi task. For very basic use i think it could be a nice piece. The design is very cool. I like the tablet itself. Lots of ports, light in weight and very cool layout for the size. Another issue i had was the AC powert input on the tablet. If it was fully inserted it would sitll stick out about an 1/8 inch. When i wiggled it around it lost charging status. Now being my co worker has the same one with no issue i assumed it was jsut an issue with mine. The keyboard dock is pretty useful but its very light and cheap feeling for $129+. The tablet out weighs it and it seems not so balanced when opened up. Other than that battery life was excellent and overall a nice go at a win 8 11.6 tablet. I did return mine though for a Acer S7 11.6 which is $400 more but comes packed with an i5 and is just a convertible/ultrabook. I found having a iPad 3 and iPad mini on hand i dont really need another tablet though a nice touch enabled win 8 device.","December 26, 2012",0
laptops,Not What Your Hoping for.....,Amazon Customer,R17K1KKT6XP6P1,3,"If your looking for a tablet that is a "" Jack of all trades, but master of none"" then this the one. While it can run x86 windows applications the 2 Gigs of ram really is only 1 gig as the OS its self uses 1 gig just to run, meaning any application you run will bog down quickly. I think if they went with 4 gigs the performance would be drastically improved.Also the processor and or eMMC memory is slow as well, I had to do a full restore and this process took 2 HOURS and 20 MINUTES to run. I had to do this very same thing on an older dual core Intel processor and a 5400 rpm 500 GB hard drive and it only took about 30 minutes to complete. I ran a system refresh last night verses the complete wipe and that only took 28 minutes to complete so if you have to repair try the refresh 1st other wise be prepared to wait around for a few hours.Samsung's Software updater for me was broken out of the box so I had to download a patch directly from the website to get it download driver updates that it needed. I still can't get the windows update from Samsung to install. I've left running for 2 hours and as yet it still hasn't installed.I am thinking of contacting Samsung just to make sure that there isn't something wrong with my unit to confirm all of the issues I am having.I do like the screen and keyboard, but then again I've been using android tablets and convertibles for 2 years so having the extra room feels very spacious.If anything changes I'll update this review.","November 30, 2012",0
laptops,"OK, but worth the over $500.00 price tag?",P Shariatz,R2D2GKH1L5JUCS,3,"Was sluggish and the screen not as responsive. It was an OK product but maybe not measuring up to the other ubiquitous, cult driven product in the market!","June 23, 2013",0
laptops,Software bugs after running full updates,E. Monterroza,R16FDIOKHRZ3JL,3,"Even after fully updating there are still bugs. Not sure if it is a Windows 8 thing or a Samsung thing. For instance the sleep/hibernation seldom works. The system occasionally freezes and a reboot is required. There are regular freezes with Chrome.In terms of aesthetics, the power connector is on the bottom left, proving to be a very annoying spot for when cradling while charging. The dock is quite expensive. On the top section of the tablet near the edge I can hear a creak when medium pressure is applied to one spot.Pros: Very good battery life, widescreen, remarkable bootup/startup times","April 30, 2013",0
laptops,"Got the 4G version on ATT, even cheaper! excellent tablet!","Bi V. Nguyen ""Jake""",R31UE9ANN2JRDU,3,"I dont why people purchase this tablet, the ATT version of this tablet is even cheaper and you can use ATT 4g on it, I got mine there for 635!Search key word:Samsung ATIV Smart PC 500T With AT&T; 3G/4G LTE (NO Contract) 11.6 inch Windows 8 tablet With Keyboard Atom Z2760 2GB 64GB MicrosHDMI","March 30, 2013",0
laptops,A little disappointed,Linda Zuidema,RW0BMOJIWSZBI,3,"I had none of the start up problems as some others did, seeing that I followed the instructions that came with it on updating all the drivers first before you attach it to the keyboard.Not a lot of Metro apps to choose from. Some of them that I tried ( social media apps) and wasn't impressed.The brightness of the screen fluctuates a lot. Gets irritating sometimes. Not sure if it is a way to save power. Memory is over half used with windows 8. So it doesn't leave much room to install a lot of stuff.Battery power is excellent although.","March 24, 2013",0
laptops,Unresolved WIFI Issue Still Prevalent,Don B.,RM5TEPSA42BM0,3,"This tablet runs well up until a new update gets installed.It will act buggy for awhile until it finally pulls it together.I have been also dealing with WIFI taking 2 minutes to reconnect.I am incredibly disappointed with Samsung Technical Support as they seem to be completely at a loss regarding any fix whatsoever.Then they try to convince you that no one else is having WIFI issues but I did a simple Google and found tons of people are having the same problem.I have been talking to their tech support since last November.Last I spoke with them, they wanted me to send my tablet in for repair since I am the only weirdo having this problem.Well maybe someone at Samsung needs to use Google, Bing, or Yahoo! every once and awhile.I am not sending my tablet in.I read elsewhere from another owner that this is a known issue that got elevated to Samsung Engineers.So why is tech support acting like they've never heard of it then?I would not recommend purchasing this tablet until WIFI connectivity is addressed.","February 14, 2013",0
laptops,I CAN'T PRINT!!!,Fancy-pntz,R2BK4CLDAMVT34,3,"I was so excited about the Chromebook. I bought it to replace my old laptop, which doesn't comes on anymore. I'm a college student and don't really need anything major just for typing my papers and getting on the web. I wasn't planning on using this for gaming or anything thing like that. So far I've had this for a couple of months and sadly tonight is the the first time I needed to print something from it. All the other times I printed from school, anyways what I found out is that I can't use a classic printer to print from here. Meaning I CANNOT plug a printer on to here and print. I have to either buy a Cloud Ready Printer or use a PC as a host. TO us my PC as a host, the PC that doesn't turns on anymore, I would have to download the cloud print software and then have the PC on every time I need to Print. WTH is that!!! I promise if I would've known I had to go through this much to do a basic computer function then I've gotten the ACER. But by all means if you have a laptop that can be your host or a Cloud Ready Printer then this is a overall good computer...well so far. I regret waiting so long to figure this out because now I can't return it.","November 10, 2013",0
laptops,I can't print,Rebecca R Weber,R4QSUX3YMO920,3,"The info made is sound like I could print to any wireless printer, but I can only print to a Cloud Ready print which I don't own. If I had know that I would need to invest in a printer too, then I would have just paid another hundred bucks or so to get a laptop that I could use with my existing printer. Super disappointed!","October 2, 2013",0
laptops,Touchpad does not work well in dry air.,Joseph Davidson,R23NHI1QUQ47B5,3,"A month ago I would have given my Chromebook 5 stars. Now I give it 3 stars. The touchpad becomes ""sticky"" and unresponsive in low humidity, such as my house when it it is heated. The Chromebook is almost unusable. I discovered that it works well if I put moisturizing cream on my hands every hour or so -- but this should not be needed. My MacBook touchpad works fine in the same house without any needed hand cream.","November 16, 2013",0
laptops,Product is not satisfactory for normal day to day use - Update,WILLIAM G MEYERS,R38GAC6J5ZDE7M,3,I like the concept of using the web for applications. The problem I'm having is the system freezes frequently which requires turning the power off. Other Chromebook users are experiencing the same problem. This makes the product unusable for me. The operating system is just not ready for prime time and I would be afraid to purchase this product again.A comment from FAX on this review was very helpful. It suggested reinstalling the Chrome OS and provided a link on how to do it. I was able to successfully reinstall and my issue with freezing was resolved. Thank you FAX. The system works as it should and I am very pleased with the Chromebook.,"December 7, 2012",0
laptops,"Worth it for the Warehouse price I paid, but probably not much more",soontobepcv,R36AJ11XACF31E,3,"Me: a person who originally wanted a tablet for browsing on the couch. I couldn't get past the lack of a physical keyboard.Along comes the Chromebook, which for roughly half the original price (and less than a Nexus 7"") seems like a great value proposition. That is, unless you spend considerable time browsing on it. I don't mind the 11.6"" screen, but the brightness (200 nit) and resolution are pretty bad. It reminds me of Samsung's own Galaxy Tab 3: a similarly disappointing screen, although that is a similar resolution over a much smaller space. My comparison, I LOVE the bright, saturated display on my Galaxy S3.That said, I would not hesitate to recommend this (at this price) to family members who are not as picky about their technology, or especially if they need a budget solution get on the Internets and want a physical keyboard.","February 13, 2014",0
laptops,Great - If You're A Computer Illiterate,Amazon Customer,R1W8AXS5NK7PK1,3,"OK - here's my take on this product. Pros: Small, light, comes on quickly, is basically Linux with a Chrome overlay (so it's pretty much virus free), great battery life. Now cons: Keyboard lacks some pretty vital keys (delete for one), too many keyboard shortcuts (you can't remember them all), touchpad is 'quirky' (and I'm being kind here - it sucks!), screen is dim (even at max brightness), needs more memory and a bigger hard drive (the cloud isn't my favorite for storing personal info). Overall, if you've never used a computer, this is a nice intro devise. For experienced users, it's not worth the time or trouble to get (basically) a tablet with a keyboard for around $250. I got this to see what the spin was all about. Now, I guess I can gift it to my grandkids come Christmas 'cause I sure don't have a use for it.....","November 13, 2013",0
laptops,No Java,A Reinarz,R2ZXFI4XJ5D7YG,3,The screen is small and you cannot download Java. I would like to use this computer for online banking but without Java it is pretty much useless. If you just want to use it for e-mail and browsing it is fast.,"October 29, 2013",0
laptops,No JAVA support !!!,Lynn Robertson,R2379VVS17RB8Y,3,"The Chromebook has one fault so far. They do not tell you that there is NO java support for this OS. This has been disapointing for my Wife, whom I bought it for. She likes POGO games and most require JAVA. How about being upfront about this","January 1, 2013",0
laptops,It would get a 4 or even a 5 but....,Matthew S. Fagin,R3PQK5Z00XHBUJ,3,"This is a really great machine. However, I am extremely disappointed that, at this point, it will not wake up after going to sleep without a long power button press followed by a short power button press. Apparently, I'm not the only one who has issues with this. At this point, the options are 1) wait for an update (Samsung can't tell me whether it is a hardware or software issue) or 2) send it back to them. I don't have time for that. It is amazing to me that they can't tell simply tell what the problem is because so many others have it.It will also not stream Netflix. This is not that big of a deal to me. It just doesn't make sense.","December 20, 2012",0
laptops,Great but SECURITY issue and poor video playback,Online Shopper,R15WE73QIHXGNL,3,"Love this laptop so far except for a few issues below. Granted, it only runs Google Chrome, but these days almost everything I use goes through Google Chrome.Pros: - Price - Good keyboard - Fast on / off from sleep - No bloatware, viruses, updates, etc. (think Windows) - Just worksCons: - Needs parental controls (see below)!! - Too slow to handle Vimeo HD videos - Case is plastic (ok for price) - Screen could be a bit bigger (fill out the bezel) - Features come and go ... like it's in betaPARENTAL CONTROLSAs mentioned above, they need better parental controls so I can let my kids use the device for basic word processing, dictionary and calculator (and perhaps look up stuff on Wikipedia). I'd love to be able to disable access to Settings and certain apps for my kids, plus restrict Internet access to Drive and Wikipedia for example.SECURITY ISSUEAlso, there is a big security issue on Chrome (not just Chromebooks). If you go under Password management in settings, you can click on any of the saved passwords and simply see them without having to re-enter your password. That means any of your kids or people who might be using your machine will be able to see your saved password. That's CRAZY!! At minimum they should ask for you password again.FEATURES DISAPPEARINGThe Chrome OS doesn't seem to be very stable. Features such as going back to the previous page using a three finger swipe to the left disappeared in the latest update (which was a very handy feature). Worries me that such core functionality just comes and goes.TIPSCaps Lock - Press the Alt+Search key to enable CAPS LOCK... more tips here: [...]","November 2, 2012",0
laptops,"The best chromebook option on a budget, but that's not saying much",Robert Wallace,RV0Q0Y83XSODY,3,"I like the idea of the chromebook, and Samsung does it well. No spinning hard drive makes for a fast boot-up time, but really this is more of a ""typewriter tablet."" It's infuriating when you find incompatible file formats (and you will), but I did find myself surprised with just how much this could do. The updates are great, but Chrome OS cannot yet replace a traditional laptop.Good for browsing the internet and some other basic work. I use it for writing and am mostly satisfied. Since I've purchased it, the updates have made it twice as good as it was, but you really want to have an internet connection 100% of the time.In the past the synchronization has been a problem for some larger (89,000 word) documents. It's the OS, not the machine.","May 22, 2014",0
laptops,Sent back for repair - Warning Take Pictures,Douglas Nielsen,R4CXM87LN26Q4,3,Stopped working after 5 months and sent back for repair. When customer service rep stated something in regards to if the unit was damaged the warranty would be voided I was a little taken back by the way she said it so I decided to take pictures of it before I mailed it off. The repair company Intersol or something like that stated the screen was cracked. It wasn't cracked when I sent it and they blamed it on shipping after I complained. I bubble wrapped it to where it should have been fine being dropped off a roof. Well UPS evidently became responsible. I am just upset that the repair company stated the screen was cracked when it wasn't & I am pretty sure UPS didn't break it either. Damaged boxes in a repair shop are usually not accepted in receiving. Supposedly a refurbished unit is being sent out. Just wanted to warn people to take plenty of pictures before shipping anything out.,"March 20, 2014",0
laptops,Wish I would've liked it,"Huba ""If you like my review please give a thu...",R224KFHKJHLNQG,3,I loved the whole idea but I couldn't keep itFirst one I got came damaged near screen and hdmi didn't workSecond one I got also had issuesSo I returned and I go tho chromebook 11I love it and now tat charger issue is fixed its a much better buyDo yourself a favor and buy that oneBetter screen and better build quality,"December 29, 2013",0
laptops,"I really, really tried to like this but to little avail","B. Kim ""Biodiesel Bob""",R2AICOK5WCEDLB,3,"I purchased this Chromebook on the belief that it could do what I needed it to be: a cheap, portable email and web surfing device. Here's what I really liked about it:- Very light and portable. Heavier than an iPad but much lighter than any laptop that I've ever owned- Great keyboard feel- Great battery life with little noise (no fan)- Decent screen quality- Great for light tasks like emails and documentsWhat I didn't like about it:- While there are plenty of Chrome apps to choose from, none are to the quality of commercially available ones- Slow processor: good luck trying to stream or have multiple applications and windows (tabbed) open at the same time. It's the little processor that couldn't and that's my biggest gripeOverall, I wouldn't recommend it. The processor is much too slow for what I need for it. But if you just want to use it for light web surfing and emails with great portability, this Chromebook is for you.","December 29, 2013",0
laptops,chromebook,brittany wunderle,R15Y005ZWKUSTO,3,It is ok for basic internet needs and that is it. Downloading a resume and trying to work on it and save it is challenging.,"October 28, 2013",0
laptops,Love it but is now randomly restarting,"missdarkstar ""missdarkstar""",R2KO6XXGANPMEN,3,"I do love the chromebook. it's lightweight and fast-booting. My biggest thing is that after using it for a couple months, it is beginning to randomly restart. This usually happens when I watch youtube videos for more than 25 minutes. I don't know if youtube's site is really the problem or not but after restart and logging it, it seems to be fine. The restarts happpen about 3-4 times per week with daily use. There's not much to the chromebook or the OS so i'm not sure what i am doing wrong here.The build quality is fine but expect thin, cheap plastic. So far, the body of the chromebook it holding up well. This is something I can throw in my bag and go.If the random restarting is resolved, i'll update my review.","October 6, 2013",0
laptops,Chromebook doesn't do everything,Francisco P Sirvent,R1MEIAEE2JTQAC,3,"Unexpected limitations: can't plug USB printer into USB port (can only print to cloud), can't install Dropbox or Skype. Loved the GUI and size and weight. But it does not replace the need for another home computer.","October 4, 2013",0
laptops,Umm,KD Bancroft,R14DRZV1728HX7,3,"I've been using the Samsung Chromebook for about 6 months now and it's not bad, but it's not really good either. Mainly, it doesn't necessarily fit what I need to do as a laptop user. I'm big on recording and gaming, and this laptop absolutely isn't for that. The battery life is good, but if you leave the laptop to get too hot, then it has a knack for randomly freezing up and cutting off. It heats up very quickly because there is no built in fan, due to the size of the Chromebook. It is very light and easy to travel with, which was a plus because I am in the military and do a lot of traveling. However, I'd suggest looking into another laptop with and all around features and not something that limits you to Chrome OS.","September 9, 2013",0
laptops,Samsung cut corners in touchpad design,AW,RA3PLC4FYUOBH,3,"This is an OK product for its price. Its battery is good (but does not last as much as they promise). Due to google cloud storage you do not miss hard disk (though it gets very expensive after a point).My biggest complain is about the invisible button on the touch pad. You can click on the lower half of the touch pad to ""left click"". But in this product the button gets stuck. So it is as good as you are clicking and holding it down for a very very long time. Some times it does not come back unless you click a second time. I have three of these devices and ALL of them have the problem. So they probably have whole batch of faulty devices out there.Another problem with the touch pad is its ability to detect multi-touch. I have noticed that a lot of times it fails to detect multi-touch and you end up ""left clicking"" when you intend to write click. Samsung is trying to copy Apple Macs by providing only left click, but they need to realize that if they need to do a good job of it. A lot of people will prefer to have two separate buttons instead of one so it is ok to stick to old fashioned design.Another very serious flaw is that this device is UNACCEPTABLY (I cannot emphasize it more) slow when browsing pictures from my camera (connected via USB). It may be the software or the hardware, I do not know. But my 6 year old Toshiba laptop does a much better job of it.But it is a perfect device for people whose primary computing needs are email/facebook/netflix. Google docs is a really nice no-cost option for MS office if you are not an advanced/pro user. It serves me well for my basic spreadsheet and word-processor needs. What I truly miss is the Skype App. Wish Microsoft releases it soon.","July 18, 2013",0
laptops,Not for me,R Campbell,R3CBU77R5KM41F,3,"I dont like the mouse pad, it is difficult to use sometimes, tricky to get it to aim at what you want to click on. It is very very basic, you cant do much on it other than surfing the internet. I like my samsung galaxy tab much better.","July 3, 2013",0
laptops,Just so-so.,wpgreenburg,R3ASF6OFUIGOX1,3,"I like how light it is, but I'm already having slow-down problems after only 3 months. The accompanying owner's manual is inadequate.","June 27, 2013",0
laptops,Samsung chrome book,John A. Tunstall Jr.,RB2RDMHWIFGO5,3,Unit is light and compact but screen quality is poor.A sharper and brighter screen would give Samsung a better product to sell.You get what you pay for.,"June 5, 2013",0
mobile phone,Problems after 3 weeks,Miriam,R2Q9B9FMBUMTZH,3,"This phone was great for the first 3 weeks. Now the volume button can raise the volume but not lower it. The company will replace the phone only AFTER I ship this one back, which means I'll be without a phone for a while. This is not very satisfactory customer service.","September 11, 2012",0
mobile phone,Emergency Phone,Nancy Edmonds,R1Y4T9E0P30X23,3,"I got this phone for my son, who left his Droid X in a hot car and shattered the screen which made the phone unusable. Of course I didn't have insurance and we weren't eligible for a new phone for quite a few months. He needed something so this was our answer. The first Droid A855 I received was slightly used, but it worked...that is, except the keyboard. When my son would type anything, all sorts of characters other than what he was typing appeared. So I sent it back and the vendor sent me a new phone. It still had the stickers and temporary screen protector on it. The phone worked great...except the keyboard. Whenever my son hit the space bar, a lot of different characters appeared. We kept the phone anyway. Whenever he needs the keyboard, he just uses the one on the screen. Other than that, we are happy with the phone.","August 30, 2011",0
mobile phone,Sold new?,Miclo,R2F15K5HYPSQFQ,3,"I just wonder why the screens home, search, menu, and back buttons don't light up as bright as my other Droid I bought new from wirefly. Also this phone came with a different charger than the one that normally ships. Should have been the one with the USB to wall adapter. But all in all for the price I can't complain. Don't sell something as new if it's not. 3 stars","August 17, 2011",0
mobile phone,"Refirb phone, not good choice",N. Zander,R3JSHIS2C4DCFN,3,"The company sold me the phone, and I added it to my Verizon. well there were problems, and as soon as I called A REAL PERSON ANWSERED! Wow. They sent me another as soon as I provided a tracking number for the returned phone. they also e-mailed me a shipping slip WITH POSTAGE PAID. Alas, the second phone had other glitches, so I returned and asked for a refund, which they provided without a fuss.","July 13, 2013",0
mobile phone,Purchased for my son,Debra Mosby,R208XSGJ7P3QV0,3,This phone was purchased for my son and the only problem he has had so far is the battery life. The phone will not hold a charge for long he gets a few hours and the phone is dead.,"November 12, 2012",0
mobile phone,sad,Amber,R296ZFU2IUXTOQ,3,"i really liked this phone. the only bad thing is how much it froze. it was beyond normal. i wish it still works. the recent thing it does, is select things on its own and scrolls through stuff by itself. i cant use it anymore cuz i cant select things. and i purchased this march 1st and its june 3rd and that is a short time","June 3, 2012",0
mobile phone,"Not as good, as I expected...",AntennaMan,R3DTKB8H1K1XLF,3,"Version: 4-29-2012bHi all,I realize this is an older phone, but its new to me, as of 4-2012. I have all the current updates. My previous phone was a PDA as well, Qualcom QCP-6035 (Palm OS).Quick review:It works barely OK. Slightly better than my last phone...Unrefined; buggy; Inconstant operation; Requires use of Google to sync phone book and calender*; And is difficult to use as a standalone PDA (with out cellular service (GPS programs)). Slightly better than the last phone used (very-very buggy)...* I prefer Yahoo, over Google. I find Goggle header to use and more difficult to solve problems when they do occur.More to follow...","April 29, 2012",0
mobile phone,What I think about my Droid,Rita Reed,R3D2LWZDPBITB6,3,"The battery does not last long and the internet loads slow. The price was ok and being able to have it shipped was good in light of the weather we are experiencing,other than that it is ok.","February 6, 2014",0
mobile phone,not satisfied.,john paul smith,R2LYP2LCP2HJEJ,3,Pandurchased a new phone but recieved a used phone. And the battery is dead and will mot charge. And no sd card.,"January 26, 2014",0
mobile phone,Immediate issues,Sharon Allen,RSLWJRC1J423I,3,Had issues almost immediately however thought we would try it out. Just over a month and the power button does not work so we can't let it die. Have a replacement on the way.,"November 26, 2013",0
mobile phone,phone sevice activation,kennieth McKellar,R29ZTJQINPRRFK,3,it came on time but did not have instructions also did not let me know that it needed a micro SD cardits the little things that make it hard when trying to get it up and going with a new product,"October 4, 2013",0
mobile phone,Motorola Droid review,Keith Kilgore,R3HF0CBL5DMI2K,3,My phone has freezes to much and I have to take the battery out of the phone after every call bc it wont let me hang up.,"October 2, 2013",0
mobile phone,Mototrola A855,cucadare,R137IEL5XZ3TBX,3,"For the most part the phone is okay but it does have a problem with apps crashing when you need them. I have not added any apps that didn't come with the phone so it's not faulty third party apps. Having to force close simple apps, like messaging, is not what I've come to expect from Motorola. I am a die-hard Motorola fan so I've come to expect dependability from this brand and that's not what I got with this phone. I will be changing it out when I find another Motorola that has a Qwerty that I like.","August 10, 2013",0
mobile phone,It's okay,Jessica Peterson,R2E3F2KVSHF7RE,3,"I ordered this as a gift for my boyfriend, but a couple of days later pieces started falling off. And as of now the whole volume side button is off.","August 6, 2013",0
mobile phone,Ok,John,R32S2BALBH4685,3,"This product was banged up and certain parts of it do not work very well. For example, the sound system is very messed up and is very frustrating to work with. Everything else works fine though.","July 26, 2013",0
mobile phone,sad,Noel Batson,R46YJP5NGWE6P,3,"i should have look at this product closely,didnt know it could not carry a sim card,sad part about it sad","July 2, 2013",0
mobile phone,GET THIS PHONE NEW,FloydM.,R214I7I5Z5IKMG,3,"I bought this phone over a year ago, been using it ever since. Because I got it referbished I think that's why it went bad. Slow internet connection, lagging time with cammands, drop calls, slow to no response when touching screen, over heating, hard to hear calls, speaker goes bad, black screen, and battery death. I had none of these issues at first 4-5 months of use but after it was a mess. Good for keybord users and if on Verizon plan you should be ok in Michigan (data plan is $65-$85 depending on how much MB you want to browse online). But overall I'm a big texter and HUGE internet browser, I need speed. I'm moving on.OTHER RANDOM STUFF-Its a heavy phone-keypads kinda stiff, could be good or bad depending-Nice size screen-$75 phone, don't spend over $100, waste of money-Buy used=crappy, Buy referbished=coin toss but still is gently used BEWARE","June 14, 2013",0
mobile phone,need help,featherwood,RGVT3QGSNUX1F,3,this phone messes up alot it pusses buttons on its own calls people and want let me us one side of the phone how can i up date this phone to see if that will make it work,"May 10, 2013",0
mobile phone,??,kayla henry-zautner,R2GRM2APYJYEAW,3,is this phone tmobile ?? or what i would love to buy it but i cant figure out if it it tmobile,"April 21, 2013",0
mobile phone,Liar,mycheal,RT5QXUCJVYZ21,3,got the phone it worked pretty well but didnt match the description the back speaker had a really big hole right in the middle where it looks like it was done intentionally,"March 26, 2013",0
mobile phone,good phone overall,roselover,R9XFH9F41O7US,3,"The phone was a Version , so had to get it flashed to my carrier. My problem i know, but the phone sends random texts to whomever...the seller offered to replace it, if i sent back the original box and i didn't have that. Also the charger was faulty so i replaced it the second day i had it. Not a bad phone, not sure about the seller, but will not flash phones again.","February 6, 2013",0
mobile phone,Charging problems,Gloria,RM3Z30FQJRWUW,3,I purchased this phone as a graduation gift and she loved the phone but within a couple of months the charging port messed up. The entire charging port came completely out of the phone so now she is not able to use the phone and I do not have the money to purchase her another phone so as of now she still don't have a phone.,"December 28, 2012",0
mobile phone,Problems,Gena Murray,R32XPNRK0NPJ4B,3,I was happy with it but then this week I started having problems taking pictures. I finally got that fixed and now I am having a problems receiving pictures that are sent as text.,"December 13, 2012",0
mobile phone,having some trouble with this phone.,solisone,R3KRV55GOPSMR7,3,"I was happy when this phone arrived. It arrived in a timely manner and ready to activate, but have been having some trouble with it.I have trouble opening apps sometimes and also phone doesn't always function as expected. I could be in the middle of a call and the screen turns off so I cannot activate speaker function or even hand up. Today I had to remove my Kindle app because it just won't open anymore (it was very sluggish before). I also removed facebook because I think this phone just can't handle all of the technology.I had a Droid 2 global before this phone and it worked very well. Unfortunately after my screen went blank on the Droid 2, I had to purchase another phone and didn't realize this phone is a predecessor to the Droid 2 Global. I do plan to return it if I can get a replacement that is to my satisfaction.","December 2, 2012",0
mobile phone,Fast service,zanita,R1ZQMRP6P9XU0Q,3,"I like the phone a lot, I received it before the date they told me I was going to receive it,but I returned because it was not unlocked and it did not say that was from Verizon.","November 4, 2012",0
mobile phone,its a phone...,brad,R3D2XW7PI2340B,3,The keyboards lights worked for about a hour its hella slow and the battery sucks!!! Came fast and works good when it acctually works...,"October 23, 2012",0
mobile phone,AT&T;?,Legit_Buyer,R1BTHA07UGSQYN,3,"Does anyone know if I can insert a AT&T; chip in it, because I don't want to order it and i can't put my sim card in there.","June 19, 2012",0
mobile phone,"Nice phone, but can be slow",Andrew McDonald,R2PL7F1QPFK6MG,3,"This Motorola Droid is a smooth phone, with nice graphics and an excellent camera. However, remember that it is almost three years old, and doesn't have the quickness that a new Droid RAZR or Galaxy Nexus would. It is, however, a pretty good phone for the price, and I would advise towards getting it, if you are using it as a texting phone, with a few apps downloaded.","February 14, 2012",0
mobile phone,Droid,Constance M. M. Williams,R12UZJP9Q7ZKU5,3,"This phone was a replacement for the Droid X, which I dropped, cracking the screen. I found this phone to not be as user-friendly as the item it replaced. I am not completely comfortable using it. I have difficulty answering calls, by sliding the strip on the touch screen. More often than not, the call has ended before I can answer.","January 16, 2012",0
mobile phone,It isn't like new,Tamara18,RXHHOF1IIZWZN,3,The product stated that it was like new while there are some surface scratches and the qwerty keyboard isn't too tight at all,"June 24, 2013",0
