category,Title,Author,ReviewID,Overall,Content,Date,polarity
mobile phone,N900: Think of it as a mini computer that can make phone calls on the side,Kingmonkey,RTC0HWBC3RHMZ,3,"Overall nice design, style and quality materials were used.Physically, I wish the USB slot had a snap on cover like my Nokia C6 to prevent dust from getting in, nice feature to have but I guess Nokia saved some money by not including this ""bell and whistle"" feature. Physically the top row of the keyboard is better spaced than the Nokia C6 (see my C6 review under my ID: Kingmonkey), which is cramped at the top so when you type your finger touches the top slider portion, but here for the N900 there is more room so typing using the top row of the keyboard is more roomier. Physically again there is a lot of chatter of the N900 being a ""brick"" or bulkier and bigger than most smart cell phones. I don't think so, I think the extra heft denotes quality, I would say about 25% more heft than C6 (the C6 is ""weighty"" too but so is my Blackberry Bold 9000). It's only about an extra .25"" thicker than the C6 and maybe .25"" wider than C6 from left to right, held vertically. The photos of the N900 (C6 too) make it seem like they are big phones, I don't think so, I can hold them in my palm just like my Blackberry Bold 9000 and my Bold is actually wider than the N900. I think the N900 is a good size and is NOT a brick or the size of a brick, again it's SLIMMER than my Blackberry Bold 9000 when you compare them side by side by width, although being slimmer it is thicker than the Bold 9000 by less than an half an inch. Bottom line I don't like big phones and I do not think the N900 is a big phone. It is a relatively heftier phone but dimension wise (lxw) it fits comfortably in your hand although it may weigh down a bit in your shirt pocket or pant pocket (I carry mine in its case and keep it in my bag for the most part).The software operating system is Maemo based. As such, compared to the C6 Symbian op system, it is a little more complicated to master/familiarize yourself with, not as intuitive as my C6. It is a sophisticated system, screen icons are sophisticated looking too. Image wise the N900 leaves the C6 Symbian graphics in the dust.As for the software side, this is where the N900 may leave some frustrated and where most of the complaints are compared to the physical aesthetics of the N900 (people mostly complain about the size and weight of the N900 but as I said above, it is surprisingly small when I first opened up the box). For my Google calendar I had the same issue as with the C6, You can use MS exchange and set up the Nokia calendar+contacts that way, but again it just populates the main calendar items (no info is populated for calendars you created such as bills, holiday calendars or whatever other Google calendars you customized your calendar with on your PC Google calendar account; it also populates all Gmail contacts which I don't want since I don't want everyone I email to be a my N900's personal ""contact"" list; I suppose there is an option to choose to populate contacts only, calendar only but I don't remember, pretty sure I saw something like that though. Anyway, deleted the calendar and contacts for the reasons stated once I tried using MS exchange to install Gmail, calendar, and contacts. Instead, like what I did for the C6, for the Google calendar I bookmarked the google mobile calendar and use this to access my calendar via the web on the N900. For contacts in the N900 phone book I enter them myself and personalize this way, linking a photo to each name if I want.Now as for linking Gmail,the details . . . what a hassle! (mind you I have an undergraduate AND graduate degree in economics, an MBA, work in finance (analytical work), and teach economics and statistics part time at a State University here in California and community college too so I have at least average intelligence and know my way around computers and all). Like I said above, I tried MS exchange option under settings and it did not work. I did also researched help forums online for ways people did it. Did not work for me after several attempts. I think I went to the email wizard set up and did it this way, after several attempts, wasted a few good hours, the whole afternoon pretty much troubleshooting how to link Gmail to my N900; finally got it to work, but it is slow in refreshing, every time you go to your inbox it refreshes and takes a few minutes. By the way, my C6 I decided to test email it, so I sent one out but it did not go out immediately, so I did another send mail and again I have 2 outgoing emails in my inbox for the C6, I noticed too that the inbox would not populate even though on my PC I see a new email (Gmail on my C6 was working earlier!); anyway decided to uninstall the gmail account on the Nokia C6 and reinstall, maybe there was a glitch, so when I tried to start fresh and install Gmail again on the C6 I can't get pass by the intial set up since when I click ""Start"" it would not go anywhere, I guess the network is down, will try again later. I tried at home and reinstalled gmail on the C6 and now can receive and send emails without the outbox holding the waiting to be sent email, it was almost instant...good. Anyway, back to the N900 . . .the next day the Google talk (preinstalled on the N900, did not have to use a 3rd party app to access Google Talk like I did on the C6, which I used ""Nimbuzz"") it was not connecting. I will need to troubleshoot why the Google Talk is not connecting on the N900 after I finish this review.In addition to the physical keyboard there is a virtual onscreen one, but you have to activate it first under Settings-->Text input and then check mark the box to enable it. Then when you type in the field entry box, for say, a text message, it pops up (the physical keyboard has to be closed for the virtual keyboard to show up)I am beginning to notice a theme with Nokia phones, C6 or N900, linking Gmail to it (email, calendar) is a pain and/or does not work well (Google this topic on the web using key words such as Linking Gmail to Nokia N900 and you'll see a lot of other people wasted a good day on the same thing--I started at 9am or so and it is now 4pm; skipped lunch too, and I just got Gmail set up and the desktop widgets all organized/customized with thoughts of returning the N900 during the frustration). Anyway for the N900 I got it set up and customized the home screens, for the home screen you have 4 screens, I customized with the following on each screen:Homescreen #1: Various ovi apps (since I need to quick access to download more apps when I have time)Homescreen #2: Various tools such as calculator, calendar, phone settings, ovi mapHomescreen #3: Various bookmarked webpages such as cnbc, yahoo, google calendar (this is how I access my Google calendar: via web), Gmail as a backup in case the email client on N900 is not behaving; web globe icon for web/internet accessHomescreen #4: contacts, people I call most (it's cool in that if there is a photo linked to the contact you see that photo), also a voicemail button,; also have am sms icon, email access icon, I need to find out how to add Google talk as an icon here for quick accessTo access each homescreen you just flick across the screen like you're flipping pages and the next screen shows left to right or right to left depending how you flick. By the way on web pages to magnify you move your finger in a circular motion clockwise and the opposite to make smaller again.Also the only way the screen will be in portrait mode (vertical) is on the phone use setting, otherwise, everything else you use the phone for, will be in landscape mode, which is disappointing, I'd wish the screen would flip to portrait and landscape for everything; if I remember correctly, my Nokia C6 flips back and forth from portrait to landscape for everything.Bottom line if you want an easy to use phone that is user friendly and intuitive to learn fairly fast (within 1-2 hours), 100% go with the Nokia C6 (which has voice assisted GPS guidance, and the N900 does not), I picked that up in an hour or two and got it all set up. The N900 is a ""sports car"" of a phone, a Ferrari that has transmission problems that is, takes more time to master the set up and screens, widgets and stuff. If you don't enjoy tinkering with gadgets (non techie type and just want a phone that works and easy to set up) the N900 is NOT for you. On the other hand, if you want to sacrifice some functionality/ease of use for looks, get the N900.","September 13, 2010",
mobile phone,It's a brick,Philip Skeete,R2Y76ZAUS2L4WI,3,"I nicknamed this phone ""the brick"", Nokia can't be serious. With such sexy smartphones on the market (nexusone, iphone 3gs, droid, palm pre) they cant really expect to sell this phone in any real volume, its just not gonna happen. This phone is in the same price range as the very sexy and capable nexusone.Here the upside (and why its not that great):- Browser support full flash (so does nexusone).- Panaromic desktop (i just couldn't think up enough things to put on them all).- Keyboard is better than droid.- Highres screen is nice.- Camera is responsive (better than the G1).Here's the downside:- Very thick (i mean uncomfortable in pocket thick).- Most menus only work in landscape mode (even the main menu).- Doesn't support exchange 2003 yet.- Screen is a finger print nightmare.- Very few supported app, no ovi store yet (not that thats saying much).Here's a list of my recent phones (last year) which was my base for comparison:- Blackberry Curve 8900 (excellent for a BB)- Blackberry Bold 9700 (not as good as 8900)- Nokia 5800 XpressMusic (loved it, it's not pretending to be a smartphone)- Nokia 5800 Navigation (same as above)- Nokia 5530 XpressMusic (same as above)- Nokia N97 (nice phone, not worth $$$)- Nokia N900 (brick)- Tmobile/HTC G1 (not bad for a first try)- Tmobile/HTC Touch Pro 2 (brick with weak software/os)- Motorola Droid (nice hardware, even better software)Nokia's real problem is that they have not managed to capture the imagination of developers like apple and google have. Its nice maemo is open source but why would a handset manufacturer use it when they can use android. And without widespread manufacturer support I don't see maemo making any real waves in the handset market.If you want to spend some $$$ on a smartphone I would take a look at iPhone 3GS (AT&T;), Palm Pre (SPRINT), Moto Droid (VZ) or HTC NexusOne (TMOB) depending on your carrier of choice.","January 8, 2010",
mobile phone,HEAVY!!!!!!!!!!!!!!!,Kncha,R1QMO7WZGPSBUF,3,This phone is great! for the geek.For me a regular user I can figure it out but I just don't wanna waste time doing it.The battery is the same as the one on the 5800 so it makes sense that it's gonna last for 5 to 7 hours with heavy use.This is heavy!!!!!!!! at 181 grams... really heavy!!!!Volume on speaker phone while on a call really disappointing. Volume and bass for music on the speakers really bad.Screen and keyboard are beautiful.Everything else was really awesome. Even though nokia had the promo of buying this and get a surprise phone I ended up returning it. I guess I'll wait for the N8 or N9 coming later this year.Conclusion:GEEKS... buy this!Non GEEKS... stay away from this.....wait for the MEEGO or the Symbian 3.,"June 11, 2010",
mobile phone,N900,Xiangru Chen,R2IXEB19EGVSF1,3,The system of the phone sometimes restarts automatically.The system halted so often that I can't use the phone smoothly.,"February 14, 2010",
mobile phone,"Great phone, but not perfect",truelies,RJZNLCWXXSLEP,3,"The phone is great, but has som CONs:1. Not support CISCO WEP-LEAP, a lot of companies using this, so this means you may can't use wifi in your company.2. Only two profile, normal and silence.3. Phone volumn is not so loud.4. Event misses some functions.","January 12, 2010",
mobile phone,A few application compatibility,"Fayez Roumieh ""Fooled""",RT3ZA8UP0D97V,3,"I bought it for the only purpos of downloading as many applications as possible in particular the islamic ones, but a very few number of them is compatible with this phone. The islamic ones, none is compatible.","August 24, 2010",
mobile phone,Why is grouping contacts not possible in such a high-tech mobile,Cenk,R2VRB71EKMI3U8,3,"I generally liked this mobile at first sight, as the battery life, usage, menus, aesthetics etc. But I was very surprised to see that the menu does not allow me to group contacts and have different ring tones. This property was present in the phones even sold 10 years ago. Therefore I will sell this N-900 and buy another one.","July 12, 2010",
mobile phone,Is this called a touchsreen?,Oguz Bilbil,RM9OCDVAN0666,3,"Touchscreen drives me crazy, does not react from time to time. GPS does not get signal outdoors. OVI Maps is just useless.","March 23, 2010",
mobile phone,Good product but...,Marco Caceres Laya,R2I96PMPBXWFER,3,"Very fast smartphone, but its 3G frequencies are not able in my country, so I sold it ;)Be careful of that!","September 28, 2010",
mobile phone,Stopped working after 2 weeks,Gnouel,RA3HNRKJA32NL,3,Phone worked fine but after 2 weeks it wouldn't boot and the computer wouldn't recognize it. Battery life wasn't great either. I gave it 3 stars because it has a lot of great features until it broke. I sent it back to Amazon to get a refund.,"December 1, 2010",
mobile phone,Not really a SMART phone in ease of use,"Ashok Krishnamoorthy ""Ashok all over the US""",R25DGG50TIJT5B,3,"This phone is a big brick with all the features you can find in a phone but nothing works perfectly.Let me begin with the maps. The maps are very slow. Its not a true GPS as you need internet connection (either through GPS or Wifi) to find your location. The GPS position moves slowly when you are driving. You don't have the flexibility to click on any point in the map and add it as a via point. Sure you can add point A, point B, Point C in an order for the GPS to give you a route from Point A to Point B and then to Point C. But if you want to modify a route the GPS gives you good luck with that.Now coming to the Gyro sensor. Its not that great. Sure you can change the orientation of the phone and other stuff with the Gyro. But you can use the GPS and internet in vertical orientation. Also you don't have multi-touch (which is only available in a hand full of phones) but atleast Nokia should've given people the ability to zoom into anything and take it to any zoom percentage. However you could achieve this by pressing the Volume Up and Volume Down button. But its not intuitive.The touch screen can be called a touchscreen because that's what it is. However it is no where as responsive as an iphone, nexus one, droid, droid incredible or other great smartphones. You really have to touch the same place two or three times.Also when you click on text fields the onboard touch screen keyboard doesn't pop-up instantly. Now coming to the lock button. The lock button is at the bottom of the phone rather than top of the phone and so it can't be unlocked with one hand (how stupid is that design).Now coming to the app store it sucks big time. nothing compared to that of Android or Iphone. Anybody buying this phone for more than a 100 bucks is wasting their money on an out of date brick.","September 18, 2010",
mobile phone,This is not what I was expecting,"Francisco Ramirez ""Javier""",RDI5SMOXJ30S3,3,"I have been using smartphone since Motorola MPX200, MPX220,A1200 Ming, SmartFlip. Well, I am looking to replace my Iphone 3G factory unlocked because the TMobile 3G Network and the battery life.I bought the Nokia N900 and play around for couple of days, and here is what I returned it back.- Not MS Exchange 2003- Landscape mode only- I could not find any configuration for better battery life- I prefer Capacitive Screen instead of Resistive- How come it has 5megapixel camera, and my 3G has better picture quality.And for that amount of money, Nokia could use better casing like E66 and thinner phone. I will wait for the N920 without qwerty that could mean thinner.I read lots of people talking bad about the iphone, but it is the BEST PHONE EVER IN THE PLANET. The best User Interface in the earth where everything is right where it needs to be beside all the limitations from Apple. I wish Apple offer a 1700 3G network.I can not imagine what would be the Iphone 4G... Oh my Gosh!!","January 15, 2010",
mobile phone,"Best of Nokia, still not an iPhone killer yet","T. Anh Nguyen ""Ace""",RQFJT9I2G7W5,3,"-Camera quality simply sucks+Processor is really fast-Landscape screen is somehow inconvenient+The size of the phone is pretty small-The Apps...I don't know, not so user-friendly as Symbian+The pen is just cute :))-It's hard to open the back or to take out the battery+Love the box =))","December 3, 2009",
mobile phone,1 year tracfone card,ranhelp,RRDXBML9PEOO9,3,The 1 year card was used before I was able to used the card. Tracfone said the card had been used on another phone. I don't own another phone from tracfone. I was on the phone for 1 1/2 hours and I finally got half of the credit for the 1 year card. I should of had additional minutes but Tracfone would allow. So I Will not buy another card from Amazon from Cellphone deals.,"May 25, 2011",
mobile phone,"Is a fair deal only if you have triple minutes, but read on.",Mike Kitsko,R1U5SWLX0WRF2B,3,Be sure to check your cost in cents per per minute to see if this is cost effective. We found after the first year or so it is more cost effective to buy 90 minute cards. 3 cents per min. less. We like the TracFones as long as we don't need what they call 'customer care'. This has never worked for us. Mike,"June 4, 2014",
mobile phone,Better than nothing,loveasian,R3DQQCH4AW5MY5,3,"I bought Track Phone because I did not want to pay so much for minutes. First time I bought a track phone and put double minutes on it. I did not realize that I didn't have to go get another double minutes after a year later. All you need to do is just put a 1 year plan for 99 dollars plus tax currently in 2014. I actually bought another phone for in case of emergency. Here are the things I don't like about Track Phone.1. Customer Service is in India, so you may get someone who has thick accent or don't understand your problem.2. Two of my charger died on me within only months of purchase.3. My one phone don't have a cover lid, so when it is in my coat pocket and rubs against something, it goes to the text message section or dials a number so my minutes get deducted. For a while Track Phone stopped producing flip-phones.4. Lot of the Track Phones text message section has the old lay-outs.5. Sometimes the reception at my place or anywhere else is great, but lately both of my phones are getting bad receptions. People's voice sounds mumbled and it seems far away.","May 21, 2014",
mobile phone,Check the service in your area and the roaming charges!,Todd J Hesselberg,R1W6W1AQNSCSG8,3,"I went w/ the tracfone because I had one before and it had REALLY great reception all over WI. Now I can't even get good reception in my home! Wish I would've gone w/ some other carrier, but thankfully I use it mostly for texting anyways. Also, they didn't tell me ahead of time that I couldn't use it for data or web access from my home area!! So the service area has really changed from my last tracfone 18 months ago.","March 23, 2014",
mobile phone,i got what i paid for.,nathanielmoore,R3R8I3BYV5JZC7,3,"i wanted 1year service got it,wanted 400 mintutes got it. everything i wanted i got! and the price was the lowest i found.","January 27, 2014",
mobile phone,The service is ok and price is right,Philip K.,R18I4RE3VOA3DP,3,"The service cost and coverage are ok. However, I have a lot of trouble getting it installed after the purchase. The TracFone people are helpful, but the installation procedure should be made more intuitive.","December 25, 2013",
mobile phone,Phone and service,"Cathy Hall ""cj10""",R2UEE9DR67JZ0N,3,"The Tracfone is a great deal. The activation was problematic and reaching customer service is difficult. Once a service representative is reached after navigating a long voice option program, the individuals were very responsive and appeared quite knowledgeable.","May 6, 2013",
mobile phone,Tracfone card,Betty,R38BLJQJNWN96S,3,Card was what I wanted but taking almost 2 weeks to ship it was a little long (Think Pony Express?)1,"November 28, 2011",
mobile phone,for Mom,VWC,R2BS1TKXEHXXFN,3,She needed a phone for emergencies-nothing fancy. I buy her a year worth of time for her birthday every year. Peace of mind.,"August 26, 2013",
mobile phone,it's okay,I want my money back!!,R37LQZ192FWQWW,3,Returned my money promptly but it's still leaves a bad taste in my mouth. An used Tracfone Card code is no excuse.,"August 4, 2013",
mobile phone,O. K. if you get double minutes.,TD,R3TFKIXN7VAFLZ,3,O.K. if you get double minutes. Most trac-phones give you double minutes so it works out. Easy to load in phone if you know how.,"June 17, 2013",
mobile phone,Cheapest I could find ... but is was a pain adding it to phone,Vincent Miller,RX0XLIO82P0YP,3,I think this is due to phone and tracfonepainfully had to add many long strings of numbers into phone to get it to work,"January 26, 2013",
mobile phone,Not as promised,Debora,RD38BAGHRL09K,3,When this was purchased along with the phone I was suppose to get triple minutes and this has not happened,"December 1, 2012",
mobile phone,Best call quality of any Android phone,J. Howe,R1BJEZSIEPNVNG,3,"PROS:* Outstanding call quality* Great looking screen* Speedy performance* Still camera is above average for a phone* Included accessories aren't garbageCONS:* Excessive heat generated during normal use* Battery cover can be difficult to remove* Phone is very fragile, especially the screen* Very quiet ringer and alarm, even at highest volumeCALL QUALITY: 10/10Call quality is superlative.SCREEN: 7/10Brightness, color reproduction, resolution and pixel density are all good. The screen itself feels extremely fragile, however, and I would not feel safe without a screen protector on it.CPU/GPU AND WIFI PERFORMANCE: 8/10The CPU and GPU handle nearly everything with aplomb. Wifi reception improves with Gingerbread, but range is still limited.CAMERA: 8/10I was pleasantly surprised by the high quality of the images the Nexus One produces, particularly outdoors without a flash.EXTRAS: 10/10The wired headset included with the Nexus One is above average when used for voice calls.BATTERY: 5/10Upgrading to Gingerbread will reduce power consumption for most tasks, but even then battery life is only average compared to similar devices. Battery temperature sometimes exceeds 45C (113F).BUILD QUALITY, DURABILITY AND APPEARANCE: 2/10It requires a LOT of pressure to release the battery cover, and I can feel the screen buckling under my fingers every time. The Nexus One is very fragile but overall looks good. The silver paint started coming off after one week of gentle use, and it malfunctions with high-heat activities (e.g. GPS and 3G internet). Add at least $30 to the cost to buy quality screen and body protectors.EXTERNAL SOUND AND AUDIO: 2/10The external speaker is just terrible. Even at full volume, it's mostly a garbled mess of quiet sound.CONCLUSION: 6/10The Nexus One performs most tasks well but won't last long if you aren't especially careful with it.","July 15, 2011",
mobile phone,I feel cheated,Claudio Lopez,R201C20WPZKJQQ,3,"Google Nexus One Unlocked Phone with Android--U.S. Warranty (Brown)The thing is that I bought my Nexus One in June 2011Two months ago the screen began to turn black whenever I put or answer a call, for every thin else the phone seamed to do well.When I called HTC america to ask them to revise and even claim for a warranty (the phone doesn't have more than 10 months since I bought it), they told me that the phone doesn't have the right to a warranty as It was solt as a refurbishet item in Canada.The problem is that it was sold to me as a new item from your page and your dealerEver since I have been calling the dealer and nobody answer the phoneI feel helpplessNow If I what the phone working I will have to pay the same price I payed when I bought itClaudio","May 8, 2012",
mobile phone,Good phone. No warranty despite claim,dash-o,R3HK2TJIGBRLGM,3,"I purchased this phone from Pavillion Electronics (Mitchel Berkowitz) fulfilled by Amazon last June 2011.Six months later the phone is not working properly - black screen after placing a call requiring to remove the battery. I called HTC (888-216-4736) for repair and their response was:- Amazon and Pavillion Electronics are not authorized resellers for HTC- The warranty of my phone expired December 2011 - warranty is not from purchase date- Repair cost ranges from $55 to $283 and inbound (to HTC) shipping charge is at customer's expense- Repair takes 10 to 15 daysAs for the phone itself, it works pretty well except that sometimes apps that use game graphics cause menu flickering after closing the app.","February 20, 2012",
mobile phone,phone,Renee harrison,RIYMMKSOACBRN,3,"Phone itself is very good, but the battery life is awful. Even on standby the battery dies in less than a day","March 12, 2013",
mobile phone,Love It & Hate It,STARVINGSTUDENT,R1VGML4TB3P27,3,"I bought this phone less than a year ago. I loved it when I first got it. Solid feel, looks great. It was my first Android phone and I was so happy to jump on that bandwagon. Nexus One could do lots of things I couldn't do before with my Blackberry and Nokia. Unfortunately, 6 months into use with great care, the touch screen became really crazy. It won't do what I was aiming to do. Sometimes it'll just vibrate and do nothing at all. If you look online, a lot of people are having the same issue. And no one really knows if it's hardware or software. Finally after a mere 7 months, it died on me. If someone could fix my Nexus One completely, I'd love to keep using it. But I won't shell out another $200 for HTC to ""fix"" it...","March 21, 2012",
mobile phone,I love this pocket computer.,"Lance Finfrock ""programmer""",R1PHBWC6ZR9QXF,3,"This phone was a great purchase. I use the phone with AT&T; Go phone, Google Voice, and Groovie IP. I work from home, so most of the time I make calls through the internet. With this setup I am only paying less than $20 a month with a data plan and taxes included. I have not found a better plan out there. It is great for watching movies with Netflix and Hulu. It works great with Google music and Pandora. I use Google Reader to read all my news. The thing fits perfectly in my pocket to take anywhere. It also replaces my TomTom for driving directions, because it is always up to date and gives me the current traffic. It works as my GPS for running with the Run keeper app.Before a year of use. The power button on went out on the phone. I would not recommend anyone to buy this phone any longer, because there has been many people with the same power button problem. I have gotten around the power button with installing cyanogenmod 7 on the phone with ROM Manager. With this I can wake the phone with with track ball. The phone is still useful but not reliable, because if the phone freezes up or dies one can not power back on the phone without a power cord plugged into it. Also, I have stopped using Groovie IP with the phone I now use talk-a-tone.","December 4, 2011",
mobile phone,Time to retire,J. Crisler,RQKJYSB3LS1EW,3,"For its time, it was a good phone. However, technology has evolved too much for this to be a functional device in today's world.Further, the driver support that was published related to different hardware components are no longer supported.","December 23, 2013",
mobile phone,"Unfortunately, I got a defective piece...",Janardhan,R2UIZ963SWXJ9W,3,"THE PROBLEM:The phone started having problems just two months after i received it. It just became unusually warm (i would'nt really call it HOT!) near the processor even when i tried browsing or watching a youtube video. After some googling i found that was kinda normal with smart phones. In the beginning it was just getting warm, a few days later, it began restarting when that happened. It would get bricked in the start-up screen with the nexus logo. I had to remove the battery and let it cool down to get it to start working again. In the beginning this happened hardly, but the frequency just started going up. Last month it started happening EVERY SINGLE TIME i try to use the phone with the screen turned on (there seemed to be no problem when i used to talk on the phone, as the screen is turned off when i keep in near my ear, or listen to music with the screen turned off), i couldnt even type out a message..I hit google again and looked for solutions to the problem, but i could find nothing. I even reset to factory setting as the htc customer support guy said and still nothing. The problem was apparently the motherboard.THIS MIGHT JUST BE A MANUFACTURING DEFECT! I believe it cant be either google or amazon's fault. If at all you spot the problem early on, even when it isnt frequent or as bad, dont just tell yourself that you can live with that and go on for longer like i did. Return it immediately!THE PHONEHowever the phone itself was amazing as long as i could use it. The camera is absolutely stunning, the resolution may be a little low but the quality is just amazing, even in low light conditions. The screen even though not the best on the market today is still THE best screen you will get for this price, but i would recommend a screen guard, its not as scratch resistant as they say it is. Its fast enough for me since i dont make movies like Avatar and Transformers on it or play Crisis on my phone Lol (unlike the quad core phone owners, apparently :p). The track ball is redundant but its fun to play with. The phone seems solid and heavy and not like its made out of cheap plastic or anything. I remember the first time i looked and it and saw this awesome shine on it (both the metal and the plastic part), and i thought that it probably wont last, but even after over 3 months, it hasnt lost that lustre. I know its fast to say that but still that shine was something i really liked, something no other phone ive seen ever had. Well the battery part is decent, not too good not too bad maybe around 5-6 hours if you talk continuously and it can stay on for a whole day if you dont use it much. It's wifi was pretty bad though, i think its range was too less but im not really sure, just look it up before buying it, if that is important to you. The speaker was much louder than i expected and those headphones are just awesome. I think ive covered eveything... Overall its a great phone even without considering its cost. If this is your budget then dont look at anything else, cuz they are all a disappointment (except for the HTC wildfire, but it has a screen with lower res. so...meh! :p) Just PRAY that your piece is not defective.","May 10, 2012",
mobile phone,Google Nexus One Phone,Ellipsis454,RL8AQZQ5L1QC0,3,"I recently purchased this phone from a buyer off of Amazon. Got the phone, loved it but then the power button broke 3 weeks later. I paid almost 250 dollars for it and it broke within 3 weeks. I would not recommend buying this phone used unless it is in mint condition. This phone, especially its power button, are known to break very easily. If the phone didn't have such a short life, it would be a perfect phone.","December 12, 2011",
mobile phone,Buy at your own risk,Bhagyesh Shah,RK6LSY8I2967T,3,Had to return the phone after 2 months since it stopped functioning. It took me a month to get things sorted out with google htc and amazon.,"August 20, 2013",
mobile phone,good,Tabitha Olicshevis,R3C82JERI7B1CG,3,"I love this product at first ...Fast track and delivery...however...It's auto config is a little bit different from the one my friends have ,because sometimes it seems to loose its configuration...And no one who has this issue ,but ,out of nowhere ,the cellphone starts turning the screenlight on and off. I hate when this happens,specially at night and I've already tried everything to fix it .closing apps ,recharging,turning on and off ,and it keeps ""blinking""but no big deal,I put it under my pillow ,so I dont have to see it","December 25, 2012",
mobile phone,best phone I've used **not so great anymore**,Dat,R2LQT34LH64S6G,3,"This is one of the best phone I've ever used. It's fast, stable, and fully customizable. It works wonderfully with T-mobile 3g web2go data plan for $10. I love Amazon!! They give away a free app a day!After a year of usage, the phone begin to have issues. My wife and two other friends have this phone and all of us have the same problem with the screen. Sometimes, the screen doesn't register your touch (especially when the phone gets hot) or register the wrong button. A reboot usually solves the problem, but it always come back.","August 19, 2011",
mobile phone,important things have to be considered,muhammad abo lebdeh,R3U67AIBKUDZTL,3,"I purchased the cell phone after long time of reading about and viewing others comment and then I bought that cell phone; however someimportant notes has to be considered by any prospective buyer:1- the phone doesn't support the Arabic language while it support so many other language. Even though if you choose UNICODE for browsing, the texts will still messed.2- the cell phone came without CD or any user manual, I downloaded the software from HTC web site. My PC couldn't recognize the cell phone after all needed guidance.3- the touch screen sometimes doesn't respond as expected.I read in interenet somemony articles about how to make the cell phone recognizable and ...etc.Finally I came up with the conclusion to return the product to seller.I might be unlucky with that cell phone as many are.","June 20, 2011",
mobile phone,"Great Platform, Stretched Hardware",Mike C.,R1YILMSTJ6GX8T,3,"I purchased this phone about a year ago and was initially ecstatic about the device's features as well as the intuitiveness of the Android platform itself. However, at the release of this device the Android platform was still growing and functioned in a much less advanced capacity than it currently does. Through several updates of core firmware, as well as various software updates to apps, the phone has become sluggish and often unresponsive.Long story short, the hardware hasn't kept up with the every-growing demands on the software front. The Android Marketplace offers a great breadth of content that is simply impractical to run on this outdated hardware. If you're looking to have a phone that keeps up with current technological trends, think twice before investing in this sucker.Also, battery life tends to become absolutely abysmal after the first 6-8 months or so, so definitely think about investing in some backup batteries.","June 21, 2011",
mobile phone,Droid A855,Nancyth,R1V938OXE1IC7R,3,"I purchased this to replace a damaged phone and it works well, but not as good as my Droid 2, but it came without a contract and I am very happy with my decision.","January 17, 2012",
mobile phone,Good BUT,Debi,R1VI5BL9C653UN,3,I got my phone very fast. The phone looks great. Im happy with that BUT I wish it had come with the book so I knew how to work all the stuff on the phone. Other then that I would buy here again.,"December 29, 2011",
mobile phone,motorola droid A855,Amazon Customer,R6XJ408YIQRW9,3,"I just bought this phone 10/11/12.Phone is ok, but camera quality for pictures taken on the inside is fair at best. Screen glare is horrible in sunlight and the phone is a bit heavy for my taste. However with that being said , I have no other problems with it and it works very well.","October 18, 2012",
mobile phone,It will do,S. D. Cookman,R2KPIQQOO7VJPL,3,"The original Droid, what can I say except it shows its age. Since I bought it about 4 months ago, the volume only goes up, but I got an app to control the volume. It doesn't have a button for sleep mode like the BlackBerry, but there is an app for that. It randomly reboots itself and can't upgrade the O/S above Android 2.3, no apps for that. I chose this one because it had a keyboard, but after a few weeks it was easier to use the virtual keyboard. The keyboard always feels like it is going to slide off because there isn't a lock to hold it in place.","September 24, 2012",
mobile phone,"Great phone, Better service",N. Zander,R9WL6NZUGA9DD,3,"The company sold me the phone, and I added it to my Verizon. well there were problems, and as soon as I called A REAL PERSON ANWSERED! Wow. They sent me another as soon as I provided a tracking number for the returned phone. they also e-mailed me a shipping slip WITH POSTAGE PAID. Alas, the second phone had other glitches, so I returned and asked for a refund, which they provided without a fuss.","July 13, 2013",
mobile phone,Droid A855,"llgk ""llgk""",R3GNRXFZM54MWF,3,"The phone is small and a bit slow, but is better than a lot of the newer phones on the market today... hands down this phone beats any Samsung, or Nokia I've ever used. Very pleased with the product as far as durability. Call quality is great. Would recommend,...","January 7, 2013",
mobile phone,Phone review,Donald Fisher,R3124YCLHN1UP8,3,"I would have loved the phone, but it was defective, Both Motorola and the selling Co. were very helpful, but we could not get it right, but I received my refund quickly and was quite pleased the way it was handled","September 17, 2012",
mobile phone,A bit dated,Danny Holstein,RZR78K8ER3KX2,3,"I've had the phone for a year and a half, the 512 MHz CPU (recently replaced with >1 GHz) is slow, and it hangs once in a while. As well, the GPS sometimes can't lock onto satellites.On the plus side, it has many good features and is fun to use, crystal clear call quality, decent web browsing and nice tethering capability.Adobe Flash works well with youtube-type video, but don't expect to watch any hulu TV.","June 30, 2011",
mobile phone,Good cheap phone with only one flaw,"Douglas R Van Dyke ""Dhea Loral""",R4P3WE0QGXKV7,3,"I have this phone and only use it for phoning and texting. I often don't use my cellphones much, so this was a nice option. It serves its purpose at a low price.The one bad thing about this phone, as someone else mentioned, is its ability to start surfing the web on its own. I've had situations where the phone was either off or key locked in my pocket, and would suddenly hear it making noises. It seems the buttons for turning the phone on or unlocking it stick out rather too prominently, allowing it to turn on and suddenly waste minutes surfing the web. (Wasted several phone minutes this way.)Other than that, its a nice no-frills phone for basic needs. I would have probably given it 5 stars if not for the annoying habit of it surfing on its own.","September 22, 2011",
